843,Timothy,2610,Anamur
844,Elliott,6868,Heppenheim
845,Ivor,4696,Bremen
846,Medge,2561,East Gwillimbury
847,Dale,838,K�nigs Wusterhausen
848,Lane,5982,Bankura
849,Marshall,67,San Marcello Pistoiese
850,Heidi,3491,Poviglio
851,Dominic,2191,Sterrebeek
852,Oliver,4155,Nagarcoil
853,Amena,3518,Windermere
854,Libby,3412,Wanneroo
855,Jaquelyn,5341,Weyburn
856,Aurelia,5685,Bridge of Allan
857,Omar,2004,Bharatpur
858,Michelle,2968,Beigem
859,Bianca,5040,Arbroath
860,Tatum,5976,Badalona
861,Amethyst,3931,Herk-de-Stad
862,Remedios,2745,Montluçon
863,Aristotle,2821,Sint-Niklaas
864,Echo,473,Sint-Pieters-Leeuw
865,Nicholas,5850,Belfort
866,Griffith,5134,Haasdonk
867,Phyllis,3010,Halesowen
868,Vance,520,Hoogstraten
869,Jessica,5602,Waiheke Island
870,Martina,1267,Barnstaple
871,Hammett,2045,Birori
872,Malachi,479,Cockburn
873,Madonna,1083,Borgone Susa
874,Cheryl,2094,Heusweiler
875,Lacey,181,Busso
876,Shay,2613,Malderen
877,Samantha,3692,Drogenbos
878,Bertha,4085,Ravensburg
879,Buffy,2621,Las Vegas
880,Jacob,5520,Pointe-Claire
881,Fatima,2076,Lasne-Chapelle-Saint-Lambert
882,Mannix,2205,Paraíso
883,Price,4308,Bregenz
884,Aileen,377,Paal
885,Jenette,602,Thionville
886,Athena,5148,Bosa
887,Neil,5325,São José
888,Jarrod,5194,Ödemiş
889,Odette,1297,Gmunden
890,Alvin,5862,Torella del Sannio
891,Irene,5137,Itter
892,Jessica,2752,Timkur
893,Eaton,3463,Castelbianco
894,Bruno,2036,Schwechat
895,Helen,2015,Marcinelle
896,Kareem,3942,Valladolid
897,Garrett,3028,Castelseprio
898,Rigel,1396,Wandre
899,Megan,1296,Gandhidham
900,Charity,6940,Curitiba
901,Zena,4667,Lauder
902,Marny,4845,Bellefontaine
903,Yeo,6658,Zutendaal
904,Joseph,6570,Ronciglione
905,Phelan,5177,H�rouxville
906,Lester,6415,Pepingen
907,Upton,4335,Oklahoma City
908,Uma,193,Kamarhati
909,Plato,5824,Cinco Esquinas
910,Rosalyn,6343,Bhubaneswar
911,Harrison,4591,Vottem
912,Aline,1522,Orp-le-Grand
913,Xenos,5092,East Gwillimbury
914,Drew,2494,Shipshaw
915,Lacy,4207,Izel
916,Abraham,5739,Tourinne
917,Brian,6826,Eigenbrakel
918,Davis,1875,Lede
919,Beau,264,Osnabr�ck
920,Honorato,3981,Carnoustie
921,Bruce,5764,Chatillon
922,Maxine,1423,Houdemont
923,Allen,5951,Colico
924,Zelenia,6701,Galbiate
925,Mason,5132,Quarona
926,Cheryl,3923,Sant'Agapito
927,Raya,1721,San Pietro al Tanagro
928,Audra,2654,Sète
929,Kyra,6214,Piracicaba
930,Clare,5722,Cisano Bergamasco
931,Sean,2284,L�rrach
932,Fulton,1548,Le Puy-en-Velay
933,Kaseem,1074,Olathe
934,Nehru,1053,Langenhagen
935,Harper,3147,Gujranwala
936,Demetrius,5845,Kaster
937,Abraham,6220,Ebenthal in Kärnten
938,Rogan,2561,Sherbrooke
939,Rylee,2956,Boninne
940,Fleur,1878,San Pietro al Tanagro
941,Ruth,1570,Jette
942,Mary,4599,Provo
943,Piper,1290,Aiseau-Presles
944,Kadeem,4859,Jelenia Góra
945,Ezekiel,1169,Borgomaro
946,Maite,2416,Saint-Malo
947,Dante,3236,Acosse
948,Dexter,5664,Nizip
949,Alana,4972,Chatillon
950,Anika,466,Sprimont
951,Quin,1549,Fairbanks
952,Karly,6066,Mira Bhayandar
953,Abra,2018,Ospedaletto d'Alpinolo
954,Brynne,1727,Valcourt
955,Joseph,5918,Rishra
956,Libby,1654,Waitara
957,Sonia,4667,Ficarolo
958,Sarah,1877,Noida
959,Jelani,692,Landenne
960,Quinlan,4577,Falciano del Massico
961,Sloane,4321,Vastogirardi
962,Aimee,1200,Ucluelet
963,Jennifer,113,Rennes
964,Shana,21,Gaasbeek
965,Jacob,3181,Asnières-sur-Seine
966,Neve,5708,Brecon
967,Patrick,1085,Langen
968,Aladdin,1399,Cariboo Regional District
969,Kameko,329,Ogbomosho
970,Hashim,6522,Avigliano Umbro
971,Karleigh,5801,Lasnigo
972,Mira,59,Coimbatore
973,Erasmus,5437,Chaudfontaine
974,Kirestin,5294,Profondeville
975,Ariel,2978,Fontenoille
976,Kerry,1499,Banbury
977,Nayda,6930,Turriff
978,Rigel,2365,Oberwart
979,Wade,553,Inverbervie
980,Yoko,4006,Amstelveen
981,Mohammad,4595,Ludwigshafen
982,Gage,2540,Cortil-Noirmont
983,Kadeem,3012,St. Asaph
984,Caldwell,4281,Grimbergen
985,Chava,3375,Pulderbos
986,Xander,5480,Abaetetuba
987,Colorado,719,Lublin
988,Imelda,5434,Pincher Creek
989,Gail,3918,Villata
990,Edan,2936,Westende
991,Iris,527,Trochu
992,Sebastian,1633,Lier
993,Morgan,3248,Tribogna
994,Luke,2925,Catanzaro
995,Silas,593,Goes
996,Cedric,813,Vitrolles
997,Josiah,349,St. Thomas
998,Iola,1498,Pratovecchio
999,Nigel,4665,Amroha
1000,Stacy,4773,Shawville
1001,Rhona,2164,Zaltbommel
1002,Hanae,6839,Weyburn
1003,Roanna,2997,Amqui
1004,Yuri,1595,Champlain
1005,Valentine,5577,Roio del Sangro
1006,Eric,1453,Ketchikan
1007,Echo,3605,Fairbanks
1008,Sloane,451,Dave
1009,Garrison,540,Santomenna
1010,Latifah,5030,Machynlleth
1011,Susan,5038,Norderstedt
1012,Melvin,5307,Gliwice
1013,Felix,5922,Monteroni d'Arbia
1014,Miriam,2109,Queenstown
1015,Rebekah,1092,Wellingborough
1016,Lilah,6226,Tambaram
1017,Brett,2633,Manfredonia
1018,Rylee,4866,Pietragalla
1019,Asher,643,Dignano
1020,Wilma,6764,Dudley
1021,Wanda,737,Antakya
1022,Molly,1849,Tourinnes-Saint-Lambert
1023,Dustin,5949,Vegreville
1024,Jerry,2298,Nîmes
1025,Charissa,3723,Esneux
1026,Dakota,3297,Abbotsford
1027,Stacey,591,Alness
1028,Cameron,4495,Olinda
1029,Basia,1289,Groenlo
1030,Tamara,1333,Abingdon
1031,Ora,4649,Enschede
1032,Rooney,85,Bo'ness
1033,Clark,2218,Halifax
1034,Kennan,308,Omal
1035,Naida,2696,Dieppe
1036,Imani,3492,Finkenstein am Faaker See
1037,Kermit,781,Monte San Giovanni in Sabina
1038,Jana,5505,Oviedo
1039,Ishmael,927,San Antonio
1040,Brady,2726,Bay Roberts
1041,Tamekah,3950,Alloa
1042,Rylee,6246,Cincinnati
1043,Zeus,1344,Opwijk
1044,Constance,5171,Ashbourne
1045,Melissa,3580,Oelegem
1046,Yoshi,833,Zaventem
1047,Tanisha,6890,Naro
1048,Isaiah,2679,Cambridge
1049,Rama,4545,Caloundra
1050,Donna,5734,Fraserburgh
1051,Ali,5650,Maple Ridge
1052,Geraldine,5529,Jacksonville
1053,Otto,1757,Rugby
1054,Hector,1898,Prestatyn
1055,Brenda,2126,St. Pölten
1056,Kalia,2776,East Linton
1057,Vincent,4237,Workington
1058,Glenna,869,Heist-op-den-Berg
1059,Audra,2120,Sint-Kwintens-Lennik
1060,Jared,6251,Missoula
1061,Tatiana,6955,Słupsk
1062,Gemma,1098,Orangeville
1063,Nyssa,3700,Crescentino
1064,Garrison,3874,Castel Ritaldi
1065,Hector,2642,Grand Falls
1066,Brady,4696,Fraser Lake
1067,Kamal,3053,Bhilai
1068,Ira,4495,Laval
1069,Kareem,6999,Johnstone
1070,Edan,2244,Kasur
1071,Lucius,983,Sylvan Lake
1072,Leslie,6563,Laino Castello
1073,Upton,6901,Melrose
1074,Keefe,591,Colombo
1075,Anthony,6994,Sint-Gillis
1076,Aspen,3974,McCallum
1077,Timon,1591,Campotosto
1078,Leo,1908,Neerharen
1079,Laurel,99,St. Andrä
1080,Zia,3382,Damoh
1081,Quynn,1401,Stafford
1082,Fuller,110,Panjim
1083,Delilah,1544,San Valentino in Abruzzo Citeriore
1084,Tad,471,Raymond
1085,Riley,68,St. Andrews
1086,Sybil,5897,Thurso
1087,Jesse,4386,Alkmaar
1088,Mollie,3013,Portsmouth
1089,Lester,3387,Augusta
1090,Xenos,4797,Sousa
1091,Murphy,5686,F�rth
1092,Rhonda,2186,Nemoli
1093,Ingrid,3536,Crowsnest Pass
1094,Aline,344,Montauban
1095,Ava,6592,L�beck
1096,Davis,6584,Maser
1097,Adrian,2692,Portigliola
1098,Amir,2086,Pallavaram
1099,Burton,6871,Fort Laird
1100,Dieter,1934,Durham
1101,Bell,2947,Neuville
1102,Adrian,4632,Topeka
1103,Zorita,575,Sorbo Serpico
1104,Arsenio,6800,Kingston-on-Thames
1105,Signe,4697,Barnstaple
1106,Gavin,2267,Chittoor
1107,Justin,3367,Retie
1108,Cleo,1349,Wageningen
1109,Haviva,3515,Peterhead
1110,Kai,724,Gerpinnes
1111,Victor,2592,Hallaar
1112,James,4736,Callander
1113,Lane,3688,Rhemes-Notre-Dame
1114,Stacey,1213,Vegreville
1115,Josiah,3141,Delta
1116,Wylie,6114,Rocca San Felice
1117,Violet,6301,Allumiere
1118,Maile,733,Deutschkreutz
1119,Fredericka,5988,Montenero Val Cocchiara
1120,Lynn,2615,Hollange
1121,Callum,5255,Jalandhar (Jullundur)
1122,Nyssa,1668,Grosseto
1123,Nola,2015,Périgueux
1124,Blythe,6305,Lustin
1125,Tanisha,1021,Stirling
1126,Aline,1390,Collecchio
1127,Leila,3484,Ligney
1128,Aidan,3102,Gallodoro
1129,Hillary,1140,Kasur
1130,Phelan,709,Tavistock
1131,Stone,2888,Qu�bec City
1132,Carol,4645,Arbre
1133,Ainsley,477,Corte Brugnatella
1134,Sage,5325,Imphal
1135,Nyssa,5888,Habra
1136,Howard,1842,Rampur
1137,Amy,880,Bhatpara
1138,Hilary,4435,Werder
1139,Charity,3415,Seilles
1140,Palmer,1971,Rockingham
1141,Nell,6774,Saint Louis
1142,Eleanor,3926,Castlegar
1143,Rebecca,4258,Kitimat
1144,Isabella,4460,Chishtian Mandi
1145,Daquan,28,Mesoraca
1146,Dacey,2900,Colorado Springs
1147,Winifred,2262,Bayswater
1148,Britanni,5640,Hofstade
1149,Walter,1708,Vernon
1150,Caldwell,6843,Genzano di Lucania
1151,Dalton,667,Utrecht
1152,Ila,4824,Midnapore
1153,Tanya,4245,Wolverhampton
1154,Margaret,4934,Ottignies-Louvain-la-Neuve
1155,Kenneth,1839,Sassocorvaro
1156,Audra,1482,Fosses-la-Ville
1157,Piper,1816,Versailles
1158,TaShya,6750,Winchester
1159,Tamekah,6699,Wetzlar
1160,Dustin,1249,Runcorn
1161,Lani,5330,Cardiff
1162,Boris,5163,Bekkerzeel
1163,Ursa,4828,Gargazzone/Gargazon
1164,Jacqueline,6254,Whitburn
1165,Christian,431,Rapagnano
1166,Yvonne,3228,Berwick
1167,Gary,1599,Temploux
1168,Cheyenne,659,Puntarenas
1169,Simone,6427,Val Rezzo
1170,Wyoming,5125,Montebello sul Sangro
1171,Quintessa,1851,San Cesario di Lecce
1172,Orson,1975,Tufara
1173,Kendall,2429,Dieppe
1174,Ginger,6388,Ulhasnagar
1175,Kimberly,3701,Bihain
1176,Hope,3731,Harlingen
1177,Callum,4659,Geest-G�rompont-Petit-Rosi�re
1178,Addison,3587,Inveraray
1179,Merritt,1498,Farciennes
1180,Randall,3021,Lalbahadur Nagar
1181,Ori,6375,Anzio
1182,Keegan,2165,Afşin
1183,Deanna,2416,Waver
1184,Indigo,460,Perugia
1185,Quin,2474,Montemilone
1186,Macaulay,6133,Eckville
1187,Nehru,4523,Vorst
1188,Jordan,4756,Gavirate
1189,Bryar,4052,Township of Minden Hills
1190,Paki,2663,Cabras
1191,Fallon,1274,Bhopal
1192,Tyrone,3653,Oxford County
1193,Finn,5697,Paternopoli
1194,Taylor,4357,Leverkusen
1195,Fritz,4259,Thames
1196,Selma,2941,Bida
1197,Brooke,2929,Freiberg
1198,Mallory,1147,Vieste
1199,Xaviera,4746,Tumbler Ridge
1200,Gage,4718,Piringen
1201,Quin,1988,Priolo Gargallo
1202,Jamal,4824,Kapiti
1203,Christine,1012,Groenlo
1204,Rae,2123,San Rafael Abajo
1205,Brynn,2400,Joncret
1206,Kim,1760,Hervey Bay
1207,Whitney,4874,Noduwez
1208,Vera,1601,Castelnuovo Magra
1209,Candace,6195,Sciacca
1210,Mallory,6226,Fredericton
1211,Jacqueline,2696,W�rzburg
1212,Tarik,2296,Premeno
1213,Bo,2418,Bastia
1214,Ciara,1816,Marystown
1215,Hilary,618,Varena
1216,Uriel,4156,Cicagna
1217,Shelly,6138,Campomarino
1218,Orson,1139,Torella del Sannio
1219,Christen,5808,Dunoon
1220,Martin,5059,Gebze
1221,Damian,87,Moulins
1222,Prescott,1031,North Saanich
1223,Claudia,1534,Vorselaar
1224,Cassidy,4460,Dilsen-Stokkem
1225,Rinah,2050,Columbia
1226,Yoshio,3051,Pavone del Mella
1227,Zeph,5415,Bischofshofen
1228,Gannon,6891,Ripacandida
1229,Kennedy,3211,Bedford
1230,Jerry,312,Hervey Bay
1231,Amethyst,6284,Fishguard
1232,Demetrius,213,Wilmington
1233,Mercedes,3260,Beerst
1234,Chantale,2538,San Felice a Cancello
1235,Halee,3374,Sankt Wendel
1236,Jenette,1057,Mandi Bahauddin
1237,Zelda,738,Hamilton
1238,Stacey,1464,Aurora
1239,Rhonda,2839,Moose Jaw
1240,Yen,2565,Houtave
1241,Colby,1310,Halifax
1242,Lareina,4337,March
1243,Kevyn,3359,Gouvy
1244,Signe,1887,Villa Agnedo
1245,Deanna,3616,Cinisi
1246,Austin,5221,Westmount
1247,Miriam,2580,Siracusa
1248,MacKenzie,4543,Waarmaarde
1249,Azalia,5165,Monteleone di Spoleto
1250,Elizabeth,2730,Daska
1251,Kadeem,3401,Fortune
1252,Quemby,6625,Werbomont
1253,Amelia,1827,Corbais
1254,Nayda,3338,Joué-lès-Tours
1255,Charissa,5385,Carcassonne
1256,Vanna,140,Hisar
1257,Cheryl,3246,Presles
1258,Dorian,5798,Ceuta
1259,Stephen,575,Raiganj
1260,Emily,5577,Bever Bievene
1261,Unity,6893,Sars-la-Buissi�re
1262,Lydia,184,Capena
1263,Sydnee,5806,Dessau
1264,Kay,6753,Roccasicura
1265,Macey,2334,Molfetta
1266,Sonya,5071,Rudiano
1267,Chaney,6134,Badalona
1268,Noelani,1463,Victoria
1269,Mohammad,5278,Novo Hamburgo
1270,Carly,3849,Libramont-Chevigny
1271,Eve,500,Peterhead
1272,Drake,5580,Beauwelz
1273,Abraham,6049,Mesoraca
1274,Madeson,5496,San Rafael Abajo
1275,Quyn,767,Rhemes-Notre-Dame
1276,Lee,6345,De Haan
1277,Ingrid,5187,Bregenz
1278,Casey,5144,Pomarico
1279,Jaden,5176,Medea
1280,Cruz,1152,Trivandrum
1281,Kerry,6304,H�ron
1282,Graiden,3331,Lairg
1283,Hayfa,5232,Heinsch
1284,Skyler,6663,Cache Creek
1285,Ray,6130,Steenokkerzeel
1286,Selma,3317,Chippenham
1287,Dahlia,6205,Erode
1288,Aquila,2722,Harlech
1289,Jayme,3685,Fort McPherson
1290,Naomi,133,La Thuile
1291,Wesley,4730,Waterbury
1292,Jasmine,3914,Bekkerzeel
1293,Cameron,606,Fallais
1294,Nash,2708,Mandurah
1295,Timon,2775,Motta Sant'Anastasia
1296,Matthew,512,Châlons-en-Champagne
1297,Madaline,3104,Châtellerault
1298,Blythe,2739,Rae Bareli
1299,Hunter,4405,Obertshausen
1300,Bert,5733,Bierk Bierghes
1301,Angela,5273,Hamme
1302,Barrett,823,Gougnies
1303,Dacey,1794,Hofheim am Taunus
1304,Kibo,17,Price
1305,Melodie,5232,Newport News
1306,Cheryl,4355,Poucet
1307,Josiah,6905,Siena
1308,Rinah,2254,Bayeux
1309,Cassidy,889,Torgiano
1310,Ignacia,1192,Inuvik
1311,Calvin,5498,Rastatt
1312,Herrod,2655,Bhatpara
1313,Igor,5633,Garbsen
1314,Zahir,5188,Kharagpur
1315,Leilani,306,Patarrá
1316,Mannix,2525,Romford
1317,Lucas,1616,San Venanzo
1318,Eve,1919,Bon Accord
1319,Branden,6262,Martelange
1320,Driscoll,2042,Lodine
1321,Charde,4221,Overrepen
1322,Juliet,2298,Gonnosnò
1323,Quyn,1310,Hamburg
1324,Kiara,5259,Derby
1325,Melanie,1922,Forchies-la-Marche
1326,Jada,134,Potsdam
1327,Jermaine,763,Lompret
1328,Kaye,5073,Freiburg
1329,Leslie,3129,Gravataí
1330,Dylan,4772,Poppel
1331,Susan,5415,Emarèse
1332,Xavier,528,Whitby
1333,Xenos,6825,Virelles
1334,Phelan,2091,Hay River
1335,Beverly,6793,Buken
1336,Madeson,6548,Sint-Stevens-Woluwe
1337,Sonya,4558,Bredene
1338,Rafael,2359,Rivello
1339,Iliana,1009,Itajaí
1340,Sade,777,Sedgewick
1341,Salvador,1946,Lecce
1342,Shafira,6681,Güssing
1343,Madaline,435,Gressan
1344,Elizabeth,4729,Elmshorn
1345,Grace,3135,Guadalupe
1346,Abra,1046,Peutie
1347,Iris,3747,Carson City
1348,Kristen,1190,Bay Roberts
1349,Caldwell,4057,Mission
1350,Quincy,4890,Lavoir
1351,Thor,3529,Plancenoit
1352,Ian,4576,Brindisi
1353,Castor,3041,Calder
1354,Arsenio,652,Dudley
1355,Amelia,1804,Antibes
1356,Leonard,3276,Colmar
1357,Beatrice,3883,Itabuna
1358,Stephanie,1238,Paupisi
1359,Guy,6071,St. Pölten
1360,Wynter,6524,Falerone
1361,Leila,4088,Sibret
1362,Helen,2622,Sissa
1363,Caesar,1464,Grand-Leez
1364,Hyatt,5130,Reading
1365,Isabella,507,Rebecq
1366,Camilla,4978,Spermalie
1367,Davis,5525,Pontevedra
1368,Ginger,1989,Bolsward
1369,Jennifer,2098,Diepenbeek
1370,Rudyard,1649,Meeffe
1371,Yvette,4213,Wolfsberg
1372,Shelly,2507,Introd
1373,Colorado,3027,Hornsea
1374,Nichole,4666,Santo Stefano del Sole
1375,Branden,3528,Cartagena
1376,Rooney,239,Nakusp
1377,Abraham,6237,Forges
1378,Chantale,2719,Neerrepen
1379,Eugenia,332,Ribeirão Preto
1380,Jeremy,1320,Nocera Umbra
1381,Idona,2130,Lancaster
1382,Kenyon,452,Heusweiler
1383,Isabella,2362,l'Escaill�re
1384,Dawn,726,Chambord
1385,Unity,2647,Gualdo Tadino
1386,Belle,5183,Bridgeport
1387,Chava,3905,Karnal
1388,Adara,5437,Dillenburg
1389,Otto,4024,Hall in Tirol
1390,Benjamin,1279,Ottawa-Carleton
1391,Chava,227,Zerba
1392,Isadora,6625,Amstetten
1393,Brynn,4753,Taber
1394,Vaughan,693,Mont-Sainte-Genevi�ve
1395,Hedda,683,Hollogne-sur-Geer
1396,Vernon,3347,Filey
1397,Ryder,5685,Penzance
1398,Azalia,4561,Cornwall
1399,Aurelia,757,Bracknell
1400,Amanda,1213,Bothey
1401,Brendan,1299,Livorno
1402,Farrah,4278,Lampernisse
1403,Willow,2626,Camerino
1404,Amena,4059,Gandhidham
1405,Kalia,1322,Steyr
1406,Fallon,5472,Guelph
1407,Daquan,6064,Kelowna
1408,Ginger,2360,San Martino in Pensilis
1409,Donovan,4837,Etawah
1410,Jaquelyn,113,Little Rock
1411,Mark,4898,Baranello
1412,Amos,4364,Darwin
1413,Lucas,5297,Bury St. Edmunds
1414,Lani,5221,Wevelgem
1415,Rylee,5655,Galashiels
1416,Sasha,1570,Penna in Teverina
1417,Steven,6718,Bousval
1418,Cherokee,5936,Provo
1419,Sybill,1579,Minturno
1420,Gloria,1238,Limón (Puerto Limón)
1421,Jonah,3831,Oban
1422,Eliana,1795,Marystown
1423,Cruz,1791,Blankenberge
1424,Jorden,3317,Reus
1425,Kuame,6005,Quinte West
1426,Neil,4751,Giove
1427,Reuben,6320,Reggio nell'Emilia
1428,Cathleen,3069,Cercemaggiore
1429,Axel,1255,Keumiee
1430,Sylvia,3283,Mechelen-aan-de-Maas
1431,Tyler,6884,Thirimont
1432,Debra,1690,Westmalle
1433,Donna,6031,Deventer
1434,Jerome,3244,Siracusa
1435,Coby,2784,Jalgaon
1436,Hannah,4711,Bhagalpur
1437,Murphy,2194,Tione di Trento
1438,Lavinia,4388,Pietracatella
1439,Darryl,3572,Montigny-lès-Metz
1440,Edward,6929,Cossignano
1441,Anjolie,3355,San Felice a Cancello
1442,Alea,1218,Chattanooga
1443,Hyacinth,5122,Villa Verde
1444,Buckminster,6266,Boulogne-sur-Mer
1445,Amethyst,3643,s Herenelderen
1446,Otto,3811,Itter
1447,Sigourney,4410,Lede
1448,Dawn,5096,Schifferstadt
1449,Brenna,5672,Bussolengo
1450,Knox,3503,Limón (Puerto Limón)
1451,Malachi,553,Ophoven
1452,Kim,3752,Perth
1453,Charity,310,Daiano
1454,Isadora,1529,Taupo
1455,Daria,3193,Signeulx
1456,Cherokee,3026,Emarèse
1457,Zeus,3216,Tire
1458,Pearl,4234,Eisenh�ttenstadt
1459,Summer,5444,Colchester
1460,Camden,1446,Halkirk
1461,Berk,5451,Jhang
1462,Mia,1586,Huelva
1463,Leo,1217,Fort Smith
1464,Nissim,1531,Khanewal
1465,Noble,1311,Halifax
1466,Ainsley,5596,Bilaspur
1467,Sonia,1821,Yorkton
1468,Ariana,5681,Dehri
1469,Bertha,6528,Neerheylissem
1470,Coby,2483,Devonport
1471,Wyatt,4385,Bellevue
1472,Brielle,4566,Woutersbrakel
1473,Riley,133,Wagga Wagga
1474,Isabella,2690,Klagenfurt
1475,Zoe,1157,Hofstade
1476,Tanner,4910,H�ron
1477,Kyra,3291,Wanzele
1478,Flavia,4755,Pallavaram
1479,Sacha,642,Armadale
1480,Hannah,5523,Brahmapur
1481,Wyoming,3049,Castelvecchio di Rocca Barbena
1482,Anthony,6380,Vergnies
1483,Abel,6374,Pereto
1484,Demetria,2426,Aklavik
1485,Uma,508,Aurangabad
1486,Scarlet,34,Rewa
1487,Jolene,4715,Saint-Eug�ne-de-Guigues
1488,Calvin,6835,Bharatpur
1489,Katelyn,3204,Wortel
1490,Hedda,4440,Junagadh
1491,Abigail,5479,Sissa
1492,Alexander,5994,Thane
1493,Griffin,6106,Reutlingen
1494,Philip,934,Millesimo
1495,Fuller,4773,Bridgnorth
1496,Jermaine,5811,Barcelona
1497,Kenyon,4977,Arras
1498,Joseph,4146,Ulm
1499,Yeo,687,Suxy
1500,Hedley,1818,Castel Colonna
1501,George,5958,Santa Coloma de Gramenet
1502,Kadeem,3536,Saint-Marc
1503,Hunter,6588,Ransart
1504,Alisa,1602,Kamarhati
1505,Wyatt,3142,Lauro de Freitas
1506,Quon,1530,Bellevue
1507,Zachery,3796,Curitiba
1508,Hamilton,5917,Hamilton
1509,Fuller,5295,Bazel
1510,Hiroko,6134,Fairbanks
1511,Kessie,1313,Flamierge
1512,Nichole,3189,Montemignaio
1513,Seth,2238,Monticelli d'Ongina
1514,Martena,537,Fauvillers
1515,Bo,6569,Tilburg
1516,Melissa,3172,Helensburgh
1517,Zachary,4925,Delitzsch
1518,George,4774,Mount Gambier
1519,Cassidy,5686,Melilla
1520,Brielle,6883,Noorderwijk
1521,Price,6464,Norfolk
1522,Astra,3505,Sh�diac
1523,Simone,3334,Vihari
1524,Glenna,2869,Helena
1525,Nomlanga,3257,Sint-Renelde Saintes
1526,Clarke,6532,Tione di Trento
1527,Kylie,2994,San Jose
1528,Anne,1925,Villingen-Schwennin
1529,Dalton,5523,Cantley
1530,Nayda,3009,Gavorrano
1531,Brody,3489,Borghetto di Vara
1532,Briar,1545,Nazilli
1533,Finn,1936,Westport
1534,Reuben,6715,Lesve
1535,Preston,6144,Abingdon
1536,Farrah,5827,Helmsdale
1537,Carolyn,6931,Coreglia Antelminelli
1538,Walter,4571,Aligarh
1539,Ivor,5198,Dhuy
1540,Berk,2033,Lochranza
1541,Anjolie,4908,Watson Lake
1542,Melinda,2719,Rankweil
1543,Beatrice,793,Salem
1544,Zane,4581,Thiaumont
1545,Bruce,6383,Meugliano
1546,Amity,2060,Abergavenny
1547,Dennis,3353,Pitlochry
1548,Serina,3096,Coalhurst
1549,Holmes,5486,Dro
1550,Quin,3060,Piovene Rocchette
1551,Jeremy,5292,Orsara di Puglia
1552,Bertha,3019,Hasselt
1553,Cameron,850,Milford Haven
1554,Morgan,1958,Pontypridd
1555,Brenden,2304,Dhanbad
1556,Mikayla,676,Corte Brugnatella
1557,Elijah,2459,Bras
1558,Elton,1605,Genappe
1559,Amir,4086,Ziano di Fiemme
1560,Price,5432,Wachtebeke
1561,Emerald,617,Cambridge
1562,Nell,5487,Salihli
1563,Jakeem,1629,Auxerre
1564,Nerea,3711,Lens-Saint-Remy
1565,Freya,2166,Kayseri
1566,Odysseus,2847,Bayonne
1567,Kareem,2825,Aylmer
1568,Seth,5954,Falkirk
1569,Roanna,3119,Galbiate
1570,Venus,1454,Grembergen
1571,Hunter,4517,San Massimo
1572,Cain,1686,Soverzene
1573,Rigel,4861,Guilmi
1574,Ivy,3880,Cerignola
1575,Ella,2195,Saint-Urbain
1576,Marcia,4821,Bierk Bierghes
1577,Tatum,5519,Ghlin
1578,Warren,2352,San Polo d'Enza
1579,Emerald,1226,Diepenbeek
1580,Brent,3845,Campagna
1581,Darius,4226,Kırıkhan
1582,Kessie,2043,Wemmel
1583,Hunter,1199,Heide
1584,Jameson,6895,Erdemli
1585,Scott,157,Dunbar
1586,Jerry,165,Zelem
1587,Hashim,2468,Ghaziabad
1588,Ocean,2912,Ipís
1589,Vera,2178,Dufftown
1590,Carissa,4112,Autelbas
1591,Abel,3829,Oswestry
1592,Keane,6845,Rockville
1593,Fletcher,5384,Carlton
1594,Alisa,5612,Saint-Étienne-du-Rouvray
1595,Chloe,2542,Merksem
1596,Lucius,1000,Argenteuil
1597,Giacomo,3494,Landeck
1598,Darrel,1390,Monte Giberto
1599,Xyla,5313,Tenali
1600,Macy,6018,Groot-Bijgaarden
1601,Hedley,2914,Tilburg
1602,Perry,6957,Alsemberg
1603,Olivia,1669,Wemmel
1604,Athena,3164,Strombeek-Bever
1605,Nita,6707,Oevel
1606,Francesca,217,Halle
1607,Oleg,1831,Enns
1608,Carissa,1272,Orangeville
1609,Montana,5670,Rockhampton
1610,Clarke,1893,Tiruchirapalli
1611,Tamekah,5144,Bergeggi
1612,Talon,714,Aurora
1613,Linda,5482,Cabras
1614,Malachi,6999,Halberstadt
1615,Imelda,768,Colombes
1616,Ivy,4422,Enschede
1617,Oren,4024,Orvieto
1618,Jamalia,3188,West Jordan
1619,Rina,1574,Graven Grez-Doiceau
1620,Kerry,2578,Anklam
1621,Leslie,2841,Covington
1622,Quemby,4320,Daman
1623,Ray,2598,Marchtrenk
1624,Athena,3529,Sint-Jans-Molenbeek
1625,India,3995,Castelvecchio Calvisio
1626,Josiah,1300,Alness
1627,Raymond,996,Dijon
1628,Melissa,4195,Halifax
1629,Orla,5064,Cranbrook
1630,Yasir,382,Couthuin
1631,Chava,5938,Épinal
1632,Quinn,1495,Chiaromonte
1633,Indigo,5642,Newbury
1634,Kane,90,Zwickau
1635,Paloma,3461,Wanferc�e-Baulet
1636,Ryder,5105,Wandlitz
1637,Yuli,6863,Fairbanks
1638,Risa,3649,Serramonacesca
1639,Rhiannon,5994,Bungay
1640,Alec,4868,Broken Arrow
1641,Suki,4748,Cannalonga
1642,Lee,3715,Sint-Gillis-bij-Dendermonde
1643,Celeste,3680,Marbella
1644,Donovan,4295,Calgary
1645,Miranda,2952,Darbhanga
1646,Lynn,2274,Dudley
1647,MacKensie,4807,Humbeek
1648,Alexa,2871,Chiny
1649,Lavinia,4280,Vöcklabruck
